driverId,raceId,morning_line,winner,podium,fastest_lap,podium_percent,win_percent,previous_winner,recent_winner,position
3,344,24-10,0,0,0,0,0,0,0,6
3,345,24-12,0,0,0,0,0,0,0,7
3,346,24-5,0,0,0,0,0,0,0,6
3,347,24-9,0,0,0,0,0,0,0,6
3,348,24-6,0,0,0,0,0,0,0,7
3,349,24-12,0,0,0,0,0,0,0,8
3,350,24-7,0,0,0,0,0,0,0,7
3,351,24-7,0,0,0,0,0,0,0,7
3,352,24-7,0,0,0,0,0,0,0,7
3,353,24-5,0,0,0,0,0,0,0,8
3,354,24-13,0,0,0,0,0,0,0,7
3,355,24-9,0,0,0,0,0,0,0,7
3,841,24-7,0,0,0,0,0,0,0,17
3,842,24-9,0,0,0,0,0,0,0,15
3,843,24-4,0,0,0,0,0,0,0,9
3,844,23-3,0,0,0,0,0,0,0,9
3,845,23-7,0,0,0,0,0,0,0,6
3,846,24-8,0,0,0,0,0,0,0,7
3,847,24-6,0,0,0,0,0,0,0,10
3,848,24-7,0,0,0,0,0,0,0,7
3,849,24-9,0,0,0,0,0,0,0,7
3,850,24-6,0,0,0,0,0,0,0,7
3,851,24-7,0,0,0,0,0,0,0,7
3,852,23-5,0,0,0,0,0,0,0,7
3,853,24-9,0,0,0,0,0,0,0,7
3,854,24-7,0,0,0,0,0,0,0,7
3,855,24-23,0,0,0,0,0,0,0,7
3,856,24-7,0,0,0,0,0,0,0,7
3,857,24-7,0,0,0,0,0,0,0,7
3,858,23-7,0,0,0,0,0,0,0,7
3,859,24-6,0,0,0,0,0,0,0,7
3,860,24-7,0,0,0,0,0,0,0,12
3,861,24-8,0,0,0,0,0,0,0,15
3,862,24-1,0,0,0,0,0,0,0,6
3,863,24-5,0,0,0,0,0,0,0,6
3,864,24-7,0,0,0,0,0,0,0,7
3,865,23-3,0,0,0,0,0,0,0,5
3,866,24-5,0,0,0,0,0,0,0,5
3,867,23-6,0,0,0,0,0,0,0,5
3,868,24-13,0,0,0,0,0,0,0,6
3,869,24-17,0,0,0,0,0,0,0,6
3,870,24-13,0,0,0,0,0,0,0,6
3,871,24-18,0,0,0,0,0,0,0,7
3,872,23-7,0,0,0,0,0,0,0,7
3,873,24-10,0,0,0,0,0,0,0,7
3,874,24-15,0,0,0,0,0,0,0,7
3,875,23-9,0,0,0,0,0,0,0,7
3,876,24-10,0,0,0,0,0,0,0,7
3,877,24-8,0,0,0,0,0,0,0,8
3,878,24-17,0,0,0,0,0,0,0,9
3,879,24-10,0,0,0,0,0,0,0,9
3,880,22-6,0,0,0,0,0,0,0,20
3,881,22-6,0,0,0,0,0,0,0,7
3,882,22-4,0,0,1,0,0,0,0,7
3,883,22-1,0,0,0,0,0,0,0,9
3,884,22-1,0,0,0,0,0,0,0,9
3,885,22-1,0,0,0,0,0,0,0,6
3,886,22-4,0,0,0,0,0,0,0,6
3,887,22-2,0,0,0,0,0,0,0,6
3,888,22-11,0,0,0,0,0,0,0,6
3,890,22-4,0,0,0,0,0,0,0,6
3,891,22-4,0,0,0,0,0,0,0,6
3,892,22-6,0,0,0,0,0,0,0,6
3,893,22-2,0,0,0,0,0,0,0,6
3,894,22-5,0,0,0,0,0,0,0,6
3,895,22-6,0,0,0,0,0,0,0,6
3,896,22-2,0,0,0,0,0,0,0,6
3,897,22-3,0,0,0,0,0,0,0,6
3,898,22-14,0,0,0,0,0,0,0,6
3,899,22-2,0,0,0,0,0,0,0,6
3,900,22-3,1,1,0,0,0,0,0,1
3,901,22-3,1,1,0,0,0,1,1,1
3,902,22-1,1,1,0,0,0,1,1,1
3,903,22-4,1,1,0,0,0,1,1,1
3,904,22-2,0,1,0,0,0,1,1,2
3,905,22-1,1,1,0,0,0,0,1,1
3,906,22-1,1,1,0,0,0,1,1,1
3,907,22-3,1,1,0,0,0,1,1,1
3,908,22-1,1,1,0,0,0,1,1,1
3,909,22-1,1,1,0,0,0,1,1,1
3,910,22-1,1,1,0,0,0,1,1,1
3,911,22-1,1,1,0,0,0,1,1,1
3,912,22-2,1,1,0,0,0,1,1,1
3,913,22-2,0,1,0,0,0,1,1,2
3,914,22-1,0,1,1,0,0,0,1,2
3,915,21-2,0,1,0,0,0,0,1,2
3,916,18-1,0,1,0,0,0,0,0,2
3,917,18-1,0,1,0,0,0,0,0,2
3,918,18-1,0,1,0,0,0,0,0,2
3,931,20-2,0,1,0,0,0,0,0,2
3,932,19-2,0,1,0,0,0,0,0,2
3,929,19-3,0,1,0,0,0,0,0,2
3,930,20-1,0,1,0,0,0,0,0,2
3,928,20-2,0,1,0,0,0,0,0,3
3,926,18-2,0,1,0,0,0,0,0,2
3,927,19-3,0,1,0,0,0,0,0,3
3,933,20-2,0,1,0,0,0,0,0,2
3,934,20-2,0,1,0,0,0,0,0,2
3,936,20-2,0,1,0,0,0,0,0,2
3,937,20-2,0,1,0,0,0,0,0,2
3,938,20-4,0,1,0,0,0,0,0,2
3,939,20-6,0,1,0,0,0,0,0,2
3,940,20-1,0,1,0,0,0,0,0,2
3,941,19-1,0,1,0,0,0,0,0,3
3,942,20-1,0,1,0,0,0,0,0,3
3,943,20-1,0,1,0,0,0,0,0,2
3,944,20-1,0,1,0,0,0,0,0,2
3,945,20-1,0,1,0,0,0,0,0,2
3,948,22-2,1,1,0,0,0,0,0,1
3,949,22-2,1,1,0,0,0,1,1,1
3,950,22-1,1,1,0,0,0,1,1,1
3,951,22-1,1,1,0,0,0,1,1,1
3,952,22-2,1,1,0,0,0,1,1,1
3,953,22-2,1,1,0,0,0,1,1,1
3,954,21-2,1,1,0,0,0,1,1,1
3,955,22-1,1,1,0,0,0,1,1,1
3,956,22-2,1,1,0,0,0,1,1,1
3,957,21-2,1,1,0,0,0,1,1,1
3,958,22-1,0,1,0,0,0,1,1,2
3,959,22-1,0,1,0,0,0,0,1,2
3,960,21-1,0,1,1,0,0,0,1,2
3,961,21-2,0,1,0,0,0,0,0,2
